圖名,點名,等級,圖號,標石號碼,標石種類,經度-度,分,秒,緯度-度,分,秒,高程_m,橫坐標_67坐標系統,縱坐標_67坐標系統
嘉義,埔心,3,9419-I,陸補79,水泥柱,120,28,3.6798,23,28,14.4145,99.367,195620,2596510
嘉義,後交尾,3,9419-I,439,花崗石,120,18,51.4546,23,28,17.7312,13.396,179950,2596680
嘉義,內導043,3,9419-I,043,觀音石,120,19,21.7939,23,28,19.7701,18.330,180810,2596740
嘉義,內導82,3,9419-I,82,觀音石,120,24,16.3309,23,28,33.4111,27.063,189170,2597120
嘉義,內導006,3,9419-I,006,觀音石,120,15,13.9049,23,28,43.3649,10.246,173780,2597500
嘉義,內導042,3,9419-I,042,觀音石,120,18,21.9418,23,28,52.2497,11.190,179110,2597740
嘉義,內導80,3,9419-I,80,觀音石,120,25,13.1822,23,28,52.4608,29.448,190780,2597700
嘉義,山子頂山,3,9419-I,305,花崗石,120,28,52.1565,23,28,54.5428,143.270,197000,2597740
嘉義,內導81,3,9419-I,81,觀音石,120,24,31.5548,23,29,4.4138,27.741,189600,2598070
嘉義,內導327,3,9419-I,327,觀音石,120,16,25.7502,23,29,5.7121,10.628,175820,2598170
嘉義,內導79,3,9419-I,79,觀音石,120,25,27.4393,23,29,7.0558,29.132,191190,2598140
嘉義,內導033,3,9419-I,033,觀音石,120,20,6.6605,23,29,8.2030,16.073,182090,2598220
嘉義,大溪厝,3,9419-I,409,花崗石,120,23,35.8602,23,29,10.8412,25.323,188020,2598270
嘉義,內導005,3,9419-I,005,觀音石,120,15,44.9040,23,29,17.2084,10.003,174660,2598530
嘉義,永信,3,9419-I,內導1003,銅標,120,24,27.0702,23,29,17.2911,36.800,189480,2598470
嘉義,內導77,3,9419-I,77,觀音石,120,24,24.5157,23,29,18.9385,26.710,189410,2598520
嘉義,埤子頭,3,9419-I,內補154,觀音山青石,120,26,38.1588,23,29,19.6521,32.773,193200,2598520
嘉義,北社尾,3,9419-I,428,花崗石,120,25,30.9101,23,29,21.5267,29.906,191290,2598590
嘉義,內導78,3,9419-I,78,觀音石,120,24,51.8113,23,29,26.7723,33.669,190180,2598760
嘉義,雙溪口,3,9419-I,471,花崗石,120,16,15.6810,23,29,28.8574,12.846,175540,2598890
嘉義,內導75,3,9419-I,75,觀音石,120,23,49.4199,23,29,29.3028,26.304,188410,2598840
嘉義,內導032,3,9419-I,032,觀音石,120,20,53.1235,23,29,31.5784,18.959,183410,2598930
新化,A2,3,9419-II,內導640,花崗石,120,15,28.5873,23,0,6.5999,9.263,173920,2544680
新化,A3,3,9419-II,內導901,銅標,120,15,52.7421,23,0,13.1129,11.630,174610,2544880
新化,大埔,3,9419-II,501,花崗石,120,16,32.3784,23,0,20.6950,12.595,175740,2545110
新化,占山,3,9419-II,502,花崗石,120,21,5.1247,23,0,21.7660,137.263,183510,2545100
新化,頂山,3,9419-II,567,花崗石,120,18,46.2470,23,0,24.2400,77.961,179560,2545200
新化,大坑尾,3,9419-II,605,花崗石,120,22,57.9850,23,0,40.4407,168.360,186730,2545660
新化,王爺崙,3,9419-II,498,花崗石,120,28,22.0992,23,0,48.1194,529.625,195960,2545860
新化,糞枝湖,3,9419-II,607,花崗石,120,21,16.9578,23,1,39.3301,101.088,183860,2547490
新化,虎頭山,3,9419-II,589,花崗石,120,19,43.9849,23,1,51.0532,61.429,181210,2547860
新化,五風,3,9419-II,489,花崗石,120,16,14.7602,23,2,19.7399,9.640,175260,2548770
新化,南庄山,3,9419-II,內補267,觀音石,120,27,36.8764,23,2,25.7520,144.463,194680,2548870
新化,邦埤山,3,9419-II,574,花崗石,120,22,51.3198,23,2,27.0048,143.083,186550,2548940
新化,番子寮,3,9419-II,內補65,觀音石,120,16,35.9759,23,3,56.7846,17.516,175880,2551750
新化,大尖山,3,9419-II,456,花崗石,120,27,17.2942,23,4,24.6594,168.495,194140,2552530
新化,牛牡嶺,3,9419-II,內補268,觀音石,120,23,39.2859,23,4,36.1160,161.333,187930,2552910
新化,大公山,3,9419-II,458,花崗石,120,26,0.2321,23,4,53.6687,140.231,191950,2553430
新化,牛埔山,3,9419-II,407,花崗石,120,29,13.0240,23,5,10.4716,165.347,197430,2553930
新化,山子頂,3,9419-II,625,花崗石,120,21,15.7366,23,5,21.5231,92.399,183850,2554320
新化,大營,3,9419-II,838,花崗石,120,17,35.7603,23,6,4.8813,10.485,177600,2555690
新化,中寮,3,9419-II,581,花崗石,120,15,17.5969,23,6,36.4915,4.082,173670,2556680
新化,玉井,3,9419-II,內補280,觀音石,120,26,47.5660,23,7,24.9445,55.138,193310,2558080
新化,內庄山,3,9419-II,596,花崗石,120,21,33.9053,23,7,27.1193,94.775,184390,2558180
新化,虎頭山,3,9419-II,內補279,觀音石,120,28,43.6907,23,7,38.3288,257.752,196620,2558480
新化,茄拔,3,9419-II,398,花崗石,120,19,14.7018,23,7,46.1226,23.124,180430,2558790
新化,唭哩瓦,3,9419-II,內補262,觀音石,120,24,23.1197,23,7,56.6551,164.257,189200,2559070
新化,九間厝,3,9419-II,323,花崗石,120,16,15.8518,23,8,26.3232,10.935,175350,2560050
新化,大山,3,9419-II,321,花崗石,120,20,55.2764,23,8,30.1115,66.923,183300,2560130
新化,土虱堀,3,9419-II,324,花崗石,120,18,18.4871,23,9,9.7912,17.093,178840,2561370
新化,鹿陶洋,3,9419-II,306,花崗石,120,29,25.4391,23,9,25.8496,263.373,197810,2561780
新化,斗六山,3,9419-II,342,花崗石,120,27,17.7348,23,9,28.4671,305.206,194180,2561880
新化,三見山,3,9419-II,586,花崗石,120,23,27.7210,23,10,3.9439,164.855,187640,2562990
新化,鳳梨山,3,9419-II,626,花崗石,120,20,7.7027,23,10,18.3611,34.213,181960,2563460
新化,臥牛山,3,9419-II,550,花崗石,120,22,16.3557,23,11,14.0678,116.939,185620,2565160
新化,寮子廍,3,9419-II,402,花崗石,120,16,53.9824,23,12,3.1639,12.455,176460,2566710
新化,角秀山,3,9419-II,549,花崗石,120,19,52.7125,23,12,25.7486,48.098,181550,2567380
新化,烏子嶺,3,9419-II,248,花崗石,120,27,32.9018,23,12,40.5872,467.227,194640,2567790
新化,龜子山,3,9419-II,437,花崗石,120,27,33.7646,23,14,19.7522,255.125,194670,2570840
新化,尖山(旭山村),3,9419-II,614,花崗石,120,23,43.0769,23,14,30.5939,222.665,188120,2571200
新化,三尖山,3,9419-II,614,花崗石,120,23,43.0853,23,14,30.5952,222.577,188120,2571200
新化,林鳳營,3,9419-II,591,花崗石,120,17,49.0889,23,14,36.9032,12.762,178050,2571430
佳里,安平,3,9419-III,546,花崗石,120,9,6.1609,23,0,2.7528,9.548,163030,2544620
佳里,聖功,3,9419-III,NO0071,銅標,120,12,50.8879,23,1,1.2450,32.011,169440,2546390
佳里,四葉,3,9419-III,584,花崗石,120,7,33.6572,23,1,27.9016,2.718,160410,2547260
佳里,海尾,3,9419-III,553,花崗石,120,10,33.4529,23,1,52.4388,1.813,165540,2547980
佳里,本淵寮,3,9419-III,588,花崗石,120,9,8.3809,23,2,39.8749,3.173,163120,2549460
佳里,南興,3,9419-III,內補231,銅標,120,10,17.7442,23,3,11.2513,14.965,165100,2550410
佳里,南海寮,3,9419-III,566,花崗石,120,5,6.2343,23,3,15.8202,1.935,156240,2550600
佳里,總頭寮,3,9419-III,562,花崗石,120,12,3.8342,23,3,39.6874,4.205,168130,2551270
佳里,港口,3,9419-III,608,花崗石,120,13,45.4536,23,5,17.9543,3.720,171040,2554280
佳里,西土城子,3,9419-III,內補061,觀音石,120,5,33.9138,23,5,28.9734,6.670,157050,2554690
佳里,北槺榔,3,9419-III,內補063,觀音石,120,8,27.4863,23,5,47.6384,8.295,161990,2555240
佳里,麻頭寮,3,9419-III,內補064,觀音石,120,10,7.8839,23,6,58.3902,5.856,164860,2557400
佳里,蚶寮,3,9419-III,637,花崗石,120,8,42.4972,23,7,56.4721,4.688,162440,2559200
佳里,樣子林,3,9419-III,633,花崗石,120,13,39.9111,23,8,22.2496,11.889,170910,2559950
佳里,下山子寮,3,9419-III,,花崗石,120,6,47.1137,23,8,26.1819,3.260,159170,2560130
佳里,塩場,3,9419-III,內補232,銅標,120,5,52.0332,23,9,18.5899,12.703,157610,2561750
佳里,新寮,3,9419-III,內補565,觀音石,120,11,45.3627,23,9,21.2055,22.886,167660,2561780
佳里,番子寮,3,9419-III,內補059,觀音石,120,9,16.7699,23,10,29.6455,19.118,163450,2563910
佳里,麻豆堡,3,9419-III,內補264,觀音石,120,14,59.1124,23,10,31.0619,15.459,173180,2563900
佳里,番子厝,3,9419-III,內補053,觀音石,120,8,14.1705,23,11,43.9970,9.449,161680,2566200
佳里,佳里興,3,9419-III,547,花崗石,120,10,23.8691,23,11,47.9389,6.170,165370,2566300
佳里,大山脚,3,9419-III,617,花崗石,120,12,48.9691,23,12,17.6513,4.300,169500,2567190
佳里,下山子脚,3,9419-III,571,花崗石,120,6,14.6879,23,12,24.7934,3.782,158290,2567480
佳里,中寮,3,9419-III,615,花崗石,120,9,15.3942,23,13,28.6493,14.763,163440,2569410
佳里,山寮,3,9419-III,640,花崗石,120,11,34.5867,23,13,53.1317,5.150,167400,2570140
佳里,下營,3,9419-III,內補266,觀音石,120,14,22.8149,23,14,27.4480,5.615,172190,2571170
佳里,中洲,3,9419-III,內補070,圓形銅標,120,9,9.3433,23,14,27.6106,7.306,163280,2571230
佳里,三寮灣,3,9419-VI,內補060,觀音石,120,6,30.5479,23,14,30.4577,6.271,158760,2571340
朴子,二港子,3,9419-VI,319,花崗石,120,9,25.3717,23,16,9.4212,8.455,163750,2574360
朴子,田寮,3,9419-VI,351,花崗石,120,13,1.2063,23,17,2.9646,5.806,169900,2575970
朴子,頂溪洲子,3,9419-VI,448,花崗石,120,11,3.3074,23,17,38.7474,5.052,166550,2577090
朴子,双春,3,9419-VI,406,花崗石,120,7,10.2501,23,17,58.7923,1.992,159930,2577740
朴子,新溫,3,9419-VI,431,花崗石,120,8,49.7611,23,19,32.0253,4.711,162780,2580600
朴子,小北港,3,9419-VI,內補050,觀音石,120,10,56.3373,23,20,59.9634,2.080,166390,2583280
朴子,三塊厝,3,9419-VI,314,花崗石,120,13,47.8939,23,21,0.8127,5.175,171260,2583280
朴子,布袋嘴,3,9419-VI,1048,花崗石,120,9,15.0541,23,22,50.0145,1.783,163530,2586680
朴子,,3,9419-VI,內導412,觀音石,120,12,36.4897,23,22,50.6745,4.850,169250,2586670
朴子,菜保廍,3,9419-VI,451,花崗石,120,12,43.3943,23,22,58.0279,3.492,169450,2586890
朴子,塩地子,3,9419-VI,387,花崗石,120,11,20.8444,23,24,45.6864,1.900,167120,2590220
朴子,溪墘,3,9419-VI,317,花崗石,120,13,18.7605,23,24,45.7234,8.564,170470,2590200
朴子,,3,9419-VI,內導389,觀音石,120,11,7.3246,23,24,58.0420,2.434,166740,2590600
朴子,,3,9419-VI,內導378,觀音石,120,11,35.2599,23,25,3.1878,3.928,167540,2590760
朴子,掌潭,3,9419-VI,內補142,觀音石,120,9,21.5557,23,25,7.7299,3.190,163740,2590920
朴子,中洲,3,9419-VI,426,花崗石,120,11,41.3604,23,25,58.0628,8.777,167720,2592440
朴子,後埔,3,9419-VI,394,花崗石,120,10,17.0016,23,26,54.2763,2.597,165330,2594190
朴子,崁後,3,9419-VI,434,花崗石,120,13,22.4094,23,27,9.6224,8.089,170600,2594630
朴子,內導328,3,9419-VI,328,銅標,120,14,20.4152,23,27,49.0069,32.800,172250,2595830
朴子,內導329,3,9419-VI,329,銅標,120,12,24.5967,23,27,52.7143,17.295,168960,2595960
朴子,三塊厝,3,9419-VI,415,花崗石,120,9,43.9661,23,27,59.8397,2.143,164410,2596210
朴子,圍子內,3,9419-VI,289,花崗石,120,11,47.2402,23,28,12.0624,7.185,167910,2596560
朴子,朴子脚,3,9419-VI,315,花崗石,120,14,46.7176,23,28,13.6745,9.274,173000,2596590
朴子,,3,9419-VI,內導411,觀音石,120,9,21.0590,23,28,40.6220,1.473,163760,2597470
朴子,港墘厝,3,9419-VI,內補155,觀音山青石,120,10,36.8411,23,29,19.5774,3.073,165920,2598650
朴子,內導330,3,9419-VI,330,銅標,120,11,33.0786,23,29,24.1290,9.839,167520,2598780
西螺,F17,3,9420-I,內導1030,銅標,120,15,12.5295,23,45,6.4632,18.672,173900,2627740
西螺,,3,9420-I,內導390,觀音石,120,21,51.0736,23,45,8.0363,17.892,185180,2627730
西螺,,3,9420-I,內補370,觀音石,120,22,34.4745,23,45,12.4907,20.324,186410,2627860
西螺,新鎮,3,9420-I,332,花崗石,120,22,2.6744,23,45,20.9499,23.944,185510,2628130
西螺,,3,9420-I,內導210,觀音石,120,24,6.8113,23,45,23.5980,23.009,189030,2628190
西螺,崙背,3,9420-I,內補111,陽明石,120,20,5.5138,23,45,34.8878,15.484,182200,2628570
西螺,,3,9420-I,內導1020,銅標,120,20,42.5239,23,45,45.7870,32.700,183250,2628900
西螺,,3,9420-I,內導240,觀音石,120,24,3.3736,23,46,2.0635,22.651,188940,2629380
西螺,,3,9420-I,內導1010,銅標,120,23,57.8307,23,46,29.8571,33.369,188780,2630230
西螺,永定厝,3,9420-I,273,花崗石,120,24,33.6046,23,47,4.2132,23.461,189800,2631290
西螺,,3,9420-I,內導167,觀音石,120,23,51.7973,23,47,25.9804,20.815,188620,2631960
西螺,A3,3,9420-I,內導288,銅標,120,29,4.8029,23,47,31.5013,42.968,197480,2632100
西螺,A4,3,9420-I,內導289,銅標,120,28,48.9254,23,47,36.2553,43.207,197030,2632240
西螺,茄苳,3,9420-I,內補083,觀音山青石,120,28,11.3875,23,47,52.6209,32.536,195970,2632750
西螺,貓兒干,3,9420-I,304,花崗石,120,18,4.4323,23,47,57.0113,19.686,178790,2632960
西螺,,3,9420-I,內導1011,銅標,120,24,24.6308,23,47,59.1340,30.066,189550,2632980
西螺,A5,3,9420-I,內導290,銅標,120,27,33.1298,23,48,0.2263,41.007,194890,2632990
西螺,A6,3,9420-I,內導291,銅標,120,27,3.2682,23,48,13.8993,42.937,194040,2633410
西螺,,3,9420-I,內導1013,銅標,120,16,39.8957,23,48,23.1913,16.279,176400,2633780
西螺,江厝,3,9420-I,內補113,花崗石,120,16,13.1810,23,48,28.3249,8.615,175650,2633940
西螺,,3,9420-I,內1012,銅標,120,16,39.9124,23,48,23.2568,16.219,176400,2633780
西螺,,3,9420-I,內導339,觀音石,120,18,30.0268,23,48,29.6267,15.546,179520,2633960
西螺,A7,3,9420-I,內導103,觀音石,120,26,32.5526,23,48,37.0088,31.503,193180,2634130
西螺,A8,3,9420-I,內導104,觀音石,120,26,3.8566,23,48,47.6102,30.049,192370,2634460
西螺,新莊子,3,9420-I,213,花崗石,120,25,29.4077,23,48,51.9363,29.400,191390,2634590
西螺,A9,3,9420-I,內導105,觀音石,120,25,15.9148,23,49,0.3570,26.599,191010,2634860
西螺,揚賢,3,9420-I,內補112,陽明石,120,23,15.7728,23,49,5.9415,22.187,187610,2635040
西螺,,3,9420-I,內導344,觀音石,120,23,21.5170,23,49,17.4784,24.425,187780,2635400
西螺,,3,9420-I,內導342,觀音石,120,23,12.8911,23,49,18.4888,24.149,187530,2635430
西螺,,3,9420-I,內導346,觀音石,120,24,9.0518,23,49,18.5177,25.129,189120,2635420
西螺,,3,9420-I,內導340,觀音石,120,23,40.3873,23,49,20.4866,21.082,188310,2635490
西螺,B4,3,9420-I,內導106,觀音石,120,28,4.3282,23,49,30.8494,33.828,195780,2635770
西螺,B3,3,9420-I,內導320,銅標,120,27,19.6939,23,49,35.4385,36.281,194520,2635920
西螺,,3,9420-I,內導1022,觀音石,120,20,18.5344,23,49,55.9129,17.851,182600,2636600
西螺,下山脚,3,9420-I,內補114,陽明石,120,18,31.8724,23,49,58.1828,17.613,179580,2636690
西螺,外潮洋,3,9420-I,內補076,觀音山青石,120,28,30.6724,23,49,58.5840,34.765,196530,2636620
西螺,,3,9420-I,內導261,觀音石,120,19,39.5480,23,49,58.9326,17.048,181500,2636700
西螺,B5,3,9420-I,內導107,觀音石,120,29,8.1449,23,50,9.0272,34.605,197590,2636940
西螺,,3,9420-I,內導257,觀音石,120,21,3.2758,23,50,11.2767,19.627,183870,2637070
西螺,,3,9420-I,內導398,觀音石,120,21,17.7641,23,50,21.2663,19.936,184280,2637370
西螺,,3,9420-I,內導348,觀音石,120,21,37.9762,23,50,28.0186,20.624,184860,2637580
西螺,,3,9420-I,內導418,觀音石,120,22,12.0340,23,50,38.2073,21.761,185820,2637890
西螺,溝頭,3,9420-I,209,花崗石,120,21,15.9418,23,51,39.0435,14.020,184240,2639770
西螺,D12,3,9420-I,內導130,觀音石,120,20,19.7285,23,51,43.7874,10.190,182650,2639920
西螺,D13,3,9420-I,內導129,觀音石,120,19,50.5862,23,51,52.3459,10.340,181830,2640190
西螺,D10,3,9420-I,內導128,觀音石,120,21,36.0067,23,51,53.9281,13.334,184810,2640220
西螺,D9,3,9420-I,內導127,觀音石,120,22,13.3319,23,51,54.7924,15.517,185870,2640240
西螺,E9,3,9420-I,內導142,觀音石,120,27,52.1195,23,51,59.8709,28.205,195450,2640360
西螺,新莊子,3,9420-I,191,花崗石,120,29,0.6279,23,52,3.9362,29.923,197390,2640480
西螺,E6,3,9420-I,內導140,觀音石,120,26,,23,52,5.5068,24.692,192870,2640540
西螺,E8,3,9420-I,內導141,觀音石,120,27,21.2329,23,52,5.6419,25.887,194580,2640540
西螺,D14,3,9420-I,內導275,銅標,120,19,24.7301,23,52,6.1955,15.742,181100,2640620
西螺,E10,3,9420-I,內導143,觀音石,120,28,20.1644,23,52,7.4265,29.410,196250,2640590
西螺,大湖厝,3,9420-I,214,花崗石,120,26,0.5208,23,52,8.5685,25.618,192300,2640640
西螺,E13,3,9420-I,內導145,觀音石,120,29,52.6945,23,52,9.4713,31.464,198870,2640640
西螺,E11,3,9420-I,內導144,觀音石,120,28,40.9355,23,52,10.5918,30.866,196840,2640680
西螺,魚寮,3,9420-I,279,花崗石,120,19,2.2234,23,52,16.1092,10.028,180460,2640920
西螺,D7,3,9420-I,內導126,觀音石,120,22,42.3307,23,52,20.6296,15.739,186690,2641030
西螺,D8,3,9420-I,內導125,觀音石,120,22,24.5624,23,52,18.6711,14.846,186190,2640980
西螺,D15,3,9420-I,內導131,觀音石,120,18,37.4824,23,52,21.4831,8.127,179760,2641090
西螺,D6,3,9420-I,內導283,銅標,120,23,3.8503,23,52,27.9350,22.750,187300,2641260
西螺,D17,3,9420-I,內導119,觀音石,120,18,23.5107,23,52,35.3219,5.238,179370,2641520
西螺,舟子,3,9420-I,205,花崗石,120,23,40.9797,23,52,36.1614,20.688,188350,2641510
西螺,E1,3,9420-I,內導136,觀音石,120,18,3.8973,23,52,39.8798,6.160,178820,2641660
西螺,E4,3,9420-I,內導139,觀音石,120,26,4.7262,23,52,39.9612,21.519,192420,2641610
西螺,西港,3,9420-I,內補078,觀音山青石,120,17,24.4403,23,52,48.5180,5.812,177700,2641930
西螺,D2,3,9420-I,內導122,觀音石,120,24,47.2965,23,52,49.2857,19.330,190230,2641900
西螺,D5,3,9420-I,內導124,觀音石,120,23,30.4708,23,52,51.5136,17.755,188060,2641980
西螺,D4,3,9420-I,內導123,觀音石,120,23,41.1116,23,52,53.4882,17.724,188360,2642040
西螺,E3,3,9420-I,內導138,觀音石,120,26,3.3284,23,52,57.6990,21.491,192380,2642150
西螺,D1,3,9420-I,內導121,觀音石,120,24,49.7661,23,53,14.5492,19.229,190300,2642680
西螺,E2,3,9420-I,內導137,觀音石,120,25,55.5131,23,53,17.9113,20.848,192160,2642770
西螺,C2,3,9420-I,內導115,觀音石,120,17,39.1332,23,53,36.6900,4.590,178130,2643410
西螺,橋子頭,3,9420-I,265,花崗石,120,25,20.7680,23,53,47.0890,22.003,191180,2643680
西螺,C3,3,9420-I,內導116,觀音石,120,17,50.2545,23,54,1.9484,4.457,178440,2644190
西螺,C4,3,9420-I,內導118,觀音石,120,17,57.5474,23,54,18.7900,4.265,178650,2644710
西螺,隙子,3,9420-I,192,花崗石,120,19,13.9276,23,54,20.7722,9.746,180810,2644760
西螺,C5,3,9420-I,內導166,觀音石,120,18,4.1202,23,54,36.1117,4.742,178840,2645240
西螺,H5,3,9420-I,內導056,觀音石,120,29,47.4039,23,54,46.0684,24.073,198730,2645460
西螺,C7,3,9420-I,內導276,銅標,120,19,17.5614,23,54,51.8110,16.242,180920,2645710
西螺,H6,3,9420-I,內導057,觀音石,120,29,41.3736,23,55,3.2288,23.954,198560,2645990
西螺,H7,3,9420-I,內導093,觀音石,120,29,20.4623,23,55,7.9278,24.543,197970,2646140
西螺,C8,3,9420-I,內導278,銅標,120,18,49.3038,23,55,29.7460,13.877,180130,2646880
西螺,H8,3,9420-I,內導063,觀音石,120,29,24.6462,23,55,35.9551,24.833,198100,2647000
西螺,竹子脚,3,9420-I,236,花崗石,120,29,14.9703,23,55,52.4446,22.478,197820,2647510
西螺,F16,3,9420-I,內導027,觀音石,120,27,21.9396,23,55,53.7308,16.494,194630,2647560
西螺,H9,3,9420-I,內導059,觀音石,120,29,31.3192,23,55,58.6536,24.437,198290,2647700
西螺,F17,3,9420-I,內導028,觀音石,120,27,40.8430,23,56,4.7966,17.340,195160,2647900
西螺,港尾北,3,9420-I,內補082,觀音山青石,120,26,57.1075,23,56,14.2622,15.714,193930,2648190
西螺,H12,3,9420-I,內導285,銅標,120,28,28.0141,23,56,19.5171,28.303,196500,2648340
西螺,F18,3,9420-I,內導284,銅標,120,28,27.7590,23,56,19.5958,30.345,196490,2648350
西螺,F15,3,9420-I,內導156,觀音石,120,26,43.2662,23,56,25.8674,15.951,193540,2648550
西螺,F14,3,9420-I,內導155,觀音石,120,26,31.9969,23,56,31.2744,15.335,193220,2648720
西螺,C10,3,9420-I,內導279,銅標,120,19,19.3909,23,56,40.4984,10.015,180990,2649060
西螺,F13,3,9420-I,內導154,觀音石,120,26,8.6960,23,56,42.8083,14.066,192560,2649080
西螺,王功,3,9420-I,內補079,觀音石,120,19,37.5687,23,56,48.1162,5.038,181500,2649290
西螺,H13,3,9420-I,內導293,銅標,120,28,22.1127,23,56,51.2288,25.060,196340,2649320
西螺,F12,3,9420-I,內導153,觀音石,120,25,35.0237,23,56,59.5232,12.052,191610,2649590
西螺,F11,3,9420-I,內導152,觀音石,120,25,24.8367,23,57,7.2407,12.152,191330,2649830
西螺,H14,3,9420-I,內導296,銅標,120,28,19.2917,23,57,18.2961,28.576,196260,2650150
西螺,萬興,3,9420-I,內補081,觀音石,120,24,16.4592,23,57,20.5784,9.916,189390,2650250
西螺,F9,3,9420-I,內導277,銅標,120,24,40.6779,23,57,23.7471,22.586,190080,2650350
西螺,F6,3,9420-I,內導282,銅標,120,22,58.2053,23,57,28.2675,13.738,187180,2650500
西螺,F8,3,9420-I,內導151,觀音石,120,24,0.5587,23,57,30.3494,10.085,188950,2650550
西螺,F5,3,9420-I,內導281,銅標,120,22,26.8686,23,57,33.5151,18.408,186300,2650660
西螺,G9,3,9420-I,內導162,觀音石,120,29,45.2492,23,57,34.0838,19.801,198690,2650630
西螺,F7,3,9420-I,內導150,觀音石,120,23,38.0162,23,57,34.4978,11.162,188310,2650680
西螺,G10,3,9420-I,內導163,觀音石,120,29,2.1249,23,57,36.2152,16.337,197470,2650700
西螺,草湖,3,9420-I,內補080,觀音山青石,120,22,19.6302,23,57,39.8171,18.722,186090,2650860
西螺,H15,3,9420-I,內導297,銅標,120,28,20.4921,23,57,42.1701,31.830,196300,2650890
西螺,F4,3,9420-I,內導280,銅標,120,21,57.5651,23,57,42.2509,14.838,185470,2650930
西螺,F3,3,9420-I,內導149,觀音石,120,21,13.7916,23,57,42.4314,5.540,184230,2650950
西螺,F2,3,9420-I,內導148,觀音石,120,20,50.0032,23,57,48.1945,6.036,183560,2651130
西螺,溪湖,3,9420-I,陸補143,觀音山青石,120,28,35.7814,23,57,56.9658,21.687,196730,2651340
西螺,G12,3,9420-I,內導298,銅標,120,28,17.3642,23,58,7.7879,35.281,196210,2651680
西螺,G13,3,9420-I,內導299,銅標,120,27,57.7675,23,58,19.7546,21.347,195660,2652050
西螺,G14,3,9420-I,內導164,觀音石,120,27,17.9949,23,58,28.2332,13.121,194530,2652310
